id_ptp,ptp_trunk,id,mean_correct_one_square_away_shuff,mean_correct_one_square_away,mean_correct_exact_shuff,mean_correct_exact
6,5f91927...,7247,0.3,0.8,0.15,0.15
6,5f91927...,7248,0.45,0.8,0.3,0.15
6,5f91927...,7249,0.5,0.8,0.35,0.15
6,5f91927...,7250,0.55,0.8,0.5,0.15
6,5f91927...,7251,0.4,0.8,0.1,0.15
6,5f91927...,7252,0.25,0.8,0.15,0.15
6,5f91927...,7253,0.3,0.8,0.25,0.15
6,5f91927...,7254,0.4,0.8,0.45,0.15
6,5f91927...,7255,0.4,0.8,0.3,0.15
6,5f91927...,7256,0.5,0.8,0.35,0.15
6,5f91927...,7257,0.4,0.8,0.3,0.15
6,5f91927...,7258,0.45,0.8,0.3,0.15
6,5f91927...,7259,0.35,0.8,0.15,0.15
6,5f91927...,7260,0.3,0.8,0.1,0.15
6,5f91927...,7261,0.45,0.8,0.35,0.15
6,5f91927...,7262,0.45,0.8,0.2,0.15
6,5f91927...,7263,0.4,0.8,0.3,0.15
6,5f91927...,7264,0.45,0.8,0.35,0.15
6,5f91927...,7265,0.35,0.8,0.2,0.15
6,5f91927...,7266,0.2,0.8,0.1,0.15
6,5f91927...,7267,0.35,0.8,0.15,0.15
6,5f91927...,7268,0.4,0.8,0.3,0.15
6,5f91927...,7269,0.25,0.8,0.3,0.15
6,5f91927...,7270,0.45,0.8,0.4,0.15
6,5f91927...,7271,0.7,0.8,0.5,0.15
6,5f91927...,7272,0.4,0.8,0.3,0.15
6,5f91927...,7273,0.3,0.8,0.2,0.15
6,5f91927...,7274,0.5,0.8,0.25,0.15
6,5f91927...,7275,0.35,0.8,0.15,0.15
6,5f91927...,7276,0.25,0.8,0.2,0.15
6,5f91927...,7277,0.25,0.8,0.25,0.15
6,5f91927...,7278,0.4,0.8,0.3,0.15
6,5f91927...,7279,0.3,0.8,0.3,0.15
6,5f91927...,7280,0.3,0.8,0.2,0.15
6,5f91927...,7281,0.5,0.8,0.25,0.15
6,5f91927...,7282,0.4,0.8,0.2,0.15
6,5f91927...,7283,0.45,0.8,0.2,0.15
6,5f91927...,7284,0.4,0.8,0.35,0.15
6,5f91927...,7285,0.3,0.8,0.25,0.15
6,5f91927...,7286,0.35,0.8,0.4,0.15
6,5f91927...,7287,0.5,0.8,0.4,0.15
6,5f91927...,7288,0.35,0.8,0.25,0.15
6,5f91927...,7289,0.3,0.8,0.25,0.15
6,5f91927...,7290,0.2,0.8,0.15,0.15
6,5f91927...,7291,0.35,0.8,0.2,0.15
6,5f91927...,7292,0.4,0.8,0.4,0.15
6,5f91927...,7293,0.4,0.8,0.4,0.15
6,5f91927...,7294,0.3,0.8,0.2,0.15
6,5f91927...,7295,0.35,0.8,0.25,0.15
6,5f91927...,7296,0.35,0.8,0.25,0.15
6,5f91927...,7297,0.4,0.8,0.15,0.15
6,5f91927...,7298,0.4,0.8,0.25,0.15
6,5f91927...,7299,0.2,0.8,0.25,0.15
6,5f91927...,7300,0.55,0.8,0.4,0.15
6,5f91927...,7301,0.4,0.8,0.25,0.15
6,5f91927...,7302,0.5,0.8,0.4,0.15
6,5f91927...,7303,0.35,0.8,0.15,0.15
6,5f91927...,7304,0.3,0.8,0.2,0.15
6,5f91927...,7305,0.35,0.8,0.35,0.15
6,5f91927...,7306,0.3,0.8,0.25,0.15
6,5f91927...,7307,0.55,0.8,0.4,0.15
6,5f91927...,7308,0.6,0.8,0.4,0.15
6,5f91927...,7309,0.3,0.8,0.25,0.15
6,5f91927...,7310,0.3,0.8,0.4,0.15
6,5f91927...,7311,0.15,0.8,0.25,0.15
6,5f91927...,7312,0.4,0.8,0.2,0.15
6,5f91927...,7313,0.35,0.8,0.25,0.15
6,5f91927...,7314,0.5,0.8,0.4,0.15
6,5f91927...,7315,0.55,0.8,0.5,0.15
6,5f91927...,7316,0.4,0.8,0.25,0.15
6,5f91927...,7317,0.45,0.8,0.45,0.15
6,5f91927...,7318,0.25,0.8,0.4,0.15
6,5f91927...,7319,0.4,0.8,0.2,0.15
6,5f91927...,7320,0.25,0.8,0.2,0.15
6,5f91927...,7321,0.55,0.8,0.3,0.15
6,5f91927...,7322,0.3,0.8,0.2,0.15
6,5f91927...,7323,0.45,0.8,0.25,0.15
6,5f91927...,7324,0.4,0.8,0.1,0.15
6,5f91927...,7325,0.5,0.8,0.3,0.15
6,5f91927...,7326,0.25,0.8,0.25,0.15
6,5f91927...,7327,0.35,0.8,0.2,0.15
6,5f91927...,7328,0.35,0.8,0.15,0.15
6,5f91927...,7329,0.35,0.8,0.2,0.15
6,5f91927...,7330,0.3,0.8,0.25,0.15
6,5f91927...,7331,0.5,0.8,0.55,0.15
6,5f91927...,7332,0.15,0.8,0.15,0.15
6,5f91927...,7333,0.3,0.8,0.2,0.15
6,5f91927...,7334,0.5,0.8,0.45,0.15
6,5f91927...,7335,0.45,0.8,0.35,0.15
6,5f91927...,7336,0.35,0.8,0.35,0.15
6,5f91927...,7337,0.35,0.8,0.4,0.15
6,5f91927...,7338,0.4,0.8,0.2,0.15
6,5f91927...,7339,0.35,0.8,0.3,0.15
6,5f91927...,7340,0.45,0.8,0.3,0.15
6,5f91927...,7341,0.35,0.8,0.3,0.15
6,5f91927...,7342,0.3,0.8,0.25,0.15
6,5f91927...,7343,0.45,0.8,0.4,0.15
6,5f91927...,7344,0.45,0.8,0.3,0.15
6,5f91927...,7345,0.4,0.8,0.4,0.15
6,5f91927...,7346,0.5,0.8,0.3,0.15
6,5f91927...,7347,0.5,0.8,0.45,0.15
6,5f91927...,7348,0.4,0.8,0.25,0.15
6,5f91927...,7349,0.3,0.8,0.3,0.15
6,5f91927...,7350,0.3,0.8,0.3,0.15
6,5f91927...,7351,0.45,0.8,0.4,0.15
6,5f91927...,7352,0.55,0.8,0.4,0.15
6,5f91927...,7353,0.4,0.8,0.2,0.15
6,5f91927...,7354,0.55,0.8,0.35,0.15
6,5f91927...,7355,0.3,0.8,0.2,0.15
6,5f91927...,7356,0.35,0.8,0.3,0.15
6,5f91927...,7357,0.35,0.8,0.25,0.15
6,5f91927...,7358,0.55,0.8,0.35,0.15
6,5f91927...,7359,0.45,0.8,0.2,0.15
6,5f91927...,7360,0.4,0.8,0.35,0.15
6,5f91927...,7361,0.45,0.8,0.3,0.15
6,5f91927...,7362,0.35,0.8,0.25,0.15
6,5f91927...,7363,0.3,0.8,0.25,0.15
6,5f91927...,7364,0.25,0.8,0.25,0.15
6,5f91927...,7365,0.3,0.8,0.25,0.15
6,5f91927...,7366,0.35,0.8,0.2,0.15
6,5f91927...,7367,0.4,0.8,0.3,0.15
6,5f91927...,7368,0.3,0.8,0.15,0.15
6,5f91927...,7369,0.4,0.8,0.4,0.15
6,5f91927...,7370,0.55,0.8,0.35,0.15
6,5f91927...,7371,0.35,0.8,0.15,0.15
6,5f91927...,7372,0.3,0.8,0.1,0.15
6,5f91927...,7373,0.35,0.8,0.3,0.15
6,5f91927...,7374,0.5,0.8,0.35,0.15
6,5f91927...,7375,0.25,0.8,0.3,0.15
6,5f91927...,7376,0.25,0.8,0.15,0.15
6,5f91927...,7377,0.35,0.8,0.25,0.15
6,5f91927...,7378,0.45,0.8,0.2,0.15
6,5f91927...,7379,0.4,0.8,0.15,0.15
6,5f91927...,7380,0.4,0.8,0.35,0.15
6,5f91927...,7381,0.4,0.8,0.2,0.15
6,5f91927...,7382,0.5,0.8,0.3,0.15
6,5f91927...,7383,0.5,0.8,0.45,0.15
6,5f91927...,7384,0.45,0.8,0.35,0.15
6,5f91927...,7385,0.55,0.8,0.25,0.15
6,5f91927...,7386,0.25,0.8,0.2,0.15
6,5f91927...,7387,0.35,0.8,0.2,0.15
6,5f91927...,7388,0.45,0.8,0.2,0.15
6,5f91927...,7389,0.25,0.8,0.1,0.15
6,5f91927...,7390,0.35,0.8,0.15,0.15
6,5f91927...,7391,0.45,0.8,0.45,0.15
6,5f91927...,7392,0.35,0.8,0.3,0.15
6,5f91927...,7393,0.45,0.8,0.25,0.15
6,5f91927...,7394,0.45,0.8,0.35,0.15
6,5f91927...,7395,0.3,0.8,0.45,0.15
6,5f91927...,7396,0.45,0.8,0.35,0.15
6,5f91927...,7397,0.5,0.8,0.25,0.15
6,5f91927...,7398,0.4,0.8,0.3,0.15
6,5f91927...,7399,0.4,0.8,0.3,0.15
6,5f91927...,7400,0.3,0.8,0.2,0.15
6,5f91927...,7401,0.3,0.8,0.35,0.15
6,5f91927...,7402,0.4,0.8,0.2,0.15
6,5f91927...,7403,0.65,0.8,0.45,0.15
6,5f91927...,7404,0.5,0.8,0.35,0.15
6,5f91927...,7405,0.4,0.8,0.2,0.15
6,5f91927...,7406,0.45,0.8,0.4,0.15
6,5f91927...,7407,0.55,0.8,0.45,0.15
6,5f91927...,7408,0.4,0.8,0.15,0.15
6,5f91927...,7409,0.35,0.8,0.25,0.15
6,5f91927...,7410,0.3,0.8,0.4,0.15
6,5f91927...,7411,0.4,0.8,0.3,0.15
6,5f91927...,7412,0.3,0.8,0.15,0.15
6,5f91927...,7413,0.3,0.8,0.2,0.15
6,5f91927...,7414,0.5,0.8,0.5,0.15
6,5f91927...,7415,0.4,0.8,0.25,0.15
6,5f91927...,7416,0.45,0.8,0.4,0.15
6,5f91927...,7417,0.35,0.8,0.25,0.15
6,5f91927...,7418,0.5,0.8,0.4,0.15
6,5f91927...,7419,0.25,0.8,0.25,0.15
6,5f91927...,7420,0.25,0.8,0.2,0.15
6,5f91927...,7421,0.5,0.8,0.5,0.15
6,5f91927...,7422,0.2,0.8,0.2,0.15
6,5f91927...,7423,0.55,0.8,0.45,0.15
6,5f91927...,7424,0.2,0.8,0.15,0.15
6,5f91927...,7425,0.35,0.8,0.25,0.15
6,5f91927...,7426,0.45,0.8,0.2,0.15
6,5f91927...,7427,0.45,0.8,0.35,0.15
6,5f91927...,7428,0.3,0.8,0.15,0.15
6,5f91927...,7429,0.5,0.8,0.5,0.15
6,5f91927...,7430,0.35,0.8,0.3,0.15
6,5f91927...,7431,0.25,0.8,0.25,0.15
6,5f91927...,7432,0.5,0.8,0.3,0.15
6,5f91927...,7433,0.35,0.8,0.3,0.15
6,5f91927...,7434,0.25,0.8,0.2,0.15
6,5f91927...,7435,0.25,0.8,0.15,0.15
6,5f91927...,7436,0.45,0.8,0.25,0.15
6,5f91927...,7437,0.3,0.8,0.15,0.15
6,5f91927...,7438,0.3,0.8,0.25,0.15
6,5f91927...,7439,0.5,0.8,0.4,0.15
6,5f91927...,7440,0.45,0.8,0.2,0.15
6,5f91927...,7441,0.4,0.8,0.2,0.15
6,5f91927...,7442,0.55,0.8,0.45,0.15
6,5f91927...,7443,0.45,0.8,0.2,0.15
6,5f91927...,7444,0.45,0.8,0.3,0.15
6,5f91927...,7445,0.5,0.8,0.25,0.15
6,5f91927...,7446,0.5,0.8,0.4,0.15
6,5f91927...,7447,0.35,0.8,0.2,0.15
6,5f91927...,7448,0.4,0.8,0.45,0.15
6,5f91927...,7449,0.2,0.8,0.2,0.15
6,5f91927...,7450,0.3,0.8,0.45,0.15
6,5f91927...,7451,0.25,0.8,0.15,0.15
6,5f91927...,7452,0.45,0.8,0.35,0.15
6,5f91927...,7453,0.4,0.8,0.3,0.15
6,5f91927...,7454,0.45,0.8,0.3,0.15
6,5f91927...,7455,0.45,0.8,0.3,0.15
6,5f91927...,7456,0.45,0.8,0.25,0.15
6,5f91927...,7457,0.45,0.8,0.25,0.15
6,5f91927...,7458,0.4,0.8,0.3,0.15
6,5f91927...,7459,0.3,0.8,0.25,0.15
6,5f91927...,7460,0.3,0.8,0.25,0.15
6,5f91927...,7461,0.4,0.8,0.4,0.15
6,5f91927...,7462,0.4,0.8,0.25,0.15
6,5f91927...,7463,0.4,0.8,0.4,0.15
6,5f91927...,7464,0.35,0.8,0.2,0.15
6,5f91927...,7465,0.4,0.8,0.35,0.15
6,5f91927...,7466,0.35,0.8,0.25,0.15
6,5f91927...,7467,0.35,0.8,0.15,0.15
6,5f91927...,7468,0.45,0.8,0.35,0.15
6,5f91927...,7469,0.4,0.8,0.1,0.15
6,5f91927...,7470,0.3,0.8,0.1,0.15
6,5f91927...,7471,0.35,0.8,0.25,0.15
6,5f91927...,7472,0.45,0.8,0.1,0.15
6,5f91927...,7473,0.4,0.8,0.15,0.15
6,5f91927...,7474,0.45,0.8,0.25,0.15
6,5f91927...,7475,0.5,0.8,0.25,0.15
6,5f91927...,7476,0.45,0.8,0.15,0.15
6,5f91927...,7477,0.55,0.8,0.35,0.15
6,5f91927...,7478,0.55,0.8,0.55,0.15
6,5f91927...,7479,0.3,0.8,0.2,0.15
6,5f91927...,7480,0.35,0.8,0.3,0.15
6,5f91927...,7481,0.35,0.8,0.15,0.15
6,5f91927...,7482,0.3,0.8,0.25,0.15
6,5f91927...,7483,0.45,0.8,0.25,0.15
6,5f91927...,7484,0.3,0.8,0.2,0.15
6,5f91927...,7485,0.35,0.8,0.25,0.15
6,5f91927...,7486,0.55,0.8,0.5,0.15
6,5f91927...,7487,0.3,0.8,0.25,0.15
6,5f91927...,7488,0.4,0.8,0.3,0.15
6,5f91927...,7489,0.55,0.8,0.3,0.15
6,5f91927...,7490,0.3,0.8,0.3,0.15
6,5f91927...,7491,0.5,0.8,0.4,0.15
6,5f91927...,7492,0.4,0.8,0.35,0.15
6,5f91927...,7493,0.45,0.8,0.5,0.15
6,5f91927...,7494,0.4,0.8,0.15,0.15
6,5f91927...,7495,0.5,0.8,0.4,0.15
6,5f91927...,7496,0.5,0.8,0.3,0.15
6,5f91927...,7497,0.4,0.8,0.2,0.15
6,5f91927...,7498,0.55,0.8,0.4,0.15
6,5f91927...,7499,0.45,0.8,0.15,0.15
6,5f91927...,7500,0.3,0.8,0.15,0.15
6,5f91927...,7501,0.55,0.8,0.35,0.15
6,5f91927...,7502,0.45,0.8,0.25,0.15
6,5f91927...,7503,0.35,0.8,0.25,0.15
6,5f91927...,7504,0.25,0.8,0.3,0.15
6,5f91927...,7505,0.5,0.8,0.3,0.15
6,5f91927...,7506,0.55,0.8,0.3,0.15
6,5f91927...,7507,0.2,0.8,0.15,0.15
6,5f91927...,7508,0.45,0.8,0.3,0.15
6,5f91927...,7509,0.5,0.8,0.3,0.15
6,5f91927...,7510,0.25,0.8,0.1,0.15
6,5f91927...,7511,0.25,0.8,0.25,0.15
6,5f91927...,7512,0.5,0.8,0.5,0.15
6,5f91927...,7513,0.4,0.8,0.35,0.15
6,5f91927...,7514,0.7,0.8,0.5,0.15
6,5f91927...,7515,0.4,0.8,0.2,0.15
6,5f91927...,7516,0.3,0.8,0.15,0.15
6,5f91927...,7517,0.4,0.8,0.25,0.15
6,5f91927...,7518,0.3,0.8,0.1,0.15
6,5f91927...,7519,0.2,0.8,0.15,0.15
6,5f91927...,7520,0.5,0.8,0.5,0.15
6,5f91927...,7521,0.5,0.8,0.35,0.15
6,5f91927...,7522,0.3,0.8,0.15,0.15
6,5f91927...,7523,0.5,0.8,0.35,0.15
6,5f91927...,7524,0.5,0.8,0.3,0.15
6,5f91927...,7525,0.55,0.8,0.45,0.15
6,5f91927...,7526,0.45,0.8,0.4,0.15
6,5f91927...,7527,0.25,0.8,0.25,0.15
6,5f91927...,7528,0.45,0.8,0.1,0.15
6,5f91927...,7529,0.35,0.8,0.4,0.15
6,5f91927...,7530,0.5,0.8,0.55,0.15
6,5f91927...,7531,0.35,0.8,0.2,0.15
6,5f91927...,7532,0.5,0.8,0.25,0.15
6,5f91927...,7533,0.5,0.8,0.35,0.15
6,5f91927...,7534,0.4,0.8,0.4,0.15
6,5f91927...,7535,0.35,0.8,0.25,0.15
6,5f91927...,7536,0.5,0.8,0.55,0.15
6,5f91927...,7537,0.4,0.8,0.1,0.15
6,5f91927...,7538,0.45,0.8,0.2,0.15
6,5f91927...,7539,0.35,0.8,0.2,0.15
6,5f91927...,7540,0.4,0.8,0.2,0.15
6,5f91927...,7541,0.5,0.8,0.35,0.15
6,5f91927...,7542,0.35,0.8,0.2,0.15
6,5f91927...,7543,0.45,0.8,0.25,0.15
6,5f91927...,7544,0.35,0.8,0.4,0.15
6,5f91927...,7545,0.25,0.8,0.2,0.15
6,5f91927...,7546,0.45,0.8,0.3,0.15
6,5f91927...,7547,0.55,0.8,0.3,0.15
6,5f91927...,7548,0.45,0.8,0.45,0.15
6,5f91927...,7549,0.3,0.8,0.25,0.15
6,5f91927...,7550,0.25,0.8,0.2,0.15
6,5f91927...,7551,0.5,0.8,0.3,0.15
6,5f91927...,7552,0.35,0.8,0.2,0.15
6,5f91927...,7553,0.35,0.8,0.35,0.15
6,5f91927...,7554,0.45,0.8,0.35,0.15
6,5f91927...,7555,0.45,0.8,0.4,0.15
6,5f91927...,7556,0.5,0.8,0.35,0.15
6,5f91927...,7557,0.3,0.8,0.15,0.15
6,5f91927...,7558,0.3,0.8,0.25,0.15
6,5f91927...,7559,0.5,0.8,0.3,0.15
6,5f91927...,7560,0.45,0.8,0.35,0.15
6,5f91927...,7561,0.25,0.8,0.15,0.15
6,5f91927...,7562,0.45,0.8,0.35,0.15
6,5f91927...,7563,0.55,0.8,0.5,0.15
6,5f91927...,7564,0.45,0.8,0.15,0.15
6,5f91927...,7565,0.35,0.8,0.15,0.15
6,5f91927...,7566,0.3,0.8,0.35,0.15
6,5f91927...,7567,0.35,0.8,0.3,0.15
6,5f91927...,7568,0.4,0.8,0.25,0.15
6,5f91927...,7569,0.4,0.8,0.45,0.15
6,5f91927...,7570,0.4,0.8,0.3,0.15
6,5f91927...,7571,0.55,0.8,0.3,0.15
6,5f91927...,7572,0.3,0.8,0.3,0.15
6,5f91927...,7573,0.3,0.8,0.1,0.15
6,5f91927...,7574,0.45,0.8,0.5,0.15
6,5f91927...,7575,0.4,0.8,0.2,0.15
6,5f91927...,7576,0.5,0.8,0.2,0.15
6,5f91927...,7577,0.25,0.8,0.25,0.15
6,5f91927...,7578,0.35,0.8,0.3,0.15
6,5f91927...,7579,0.45,0.8,0.4,0.15
6,5f91927...,7580,0.45,0.8,0.5,0.15
6,5f91927...,7581,0.4,0.8,0.3,0.15
6,5f91927...,7582,0.2,0.8,0.15,0.15
6,5f91927...,7583,0.4,0.8,0.3,0.15
6,5f91927...,7584,0.4,0.8,0.2,0.15
6,5f91927...,7585,0.4,0.8,0.15,0.15
6,5f91927...,7586,0.25,0.8,0.25,0.15
6,5f91927...,7587,0.5,0.8,0.4,0.15
6,5f91927...,7588,0.35,0.8,0.3,0.15
6,5f91927...,7589,0.4,0.8,0.25,0.15
6,5f91927...,7590,0.6,0.8,0.45,0.15
6,5f91927...,7591,0.35,0.8,0.25,0.15
6,5f91927...,7592,0.3,0.8,0.3,0.15
6,5f91927...,7593,0.4,0.8,0.35,0.15
6,5f91927...,7594,0.4,0.8,0.2,0.15
6,5f91927...,7595,0.3,0.8,0.25,0.15
6,5f91927...,7596,0.5,0.8,0.25,0.15
6,5f91927...,7597,0.4,0.8,0.4,0.15
6,5f91927...,7598,0.5,0.8,0.35,0.15
6,5f91927...,7599,0.35,0.8,0.15,0.15
6,5f91927...,7600,0.45,0.8,0.25,0.15
6,5f91927...,7601,0.3,0.8,0.25,0.15
6,5f91927...,7602,0.45,0.8,0.15,0.15
6,5f91927...,7603,0.3,0.8,0.3,0.15
6,5f91927...,7604,0.6,0.8,0.55,0.15
6,5f91927...,7605,0.25,0.8,0.2,0.15
6,5f91927...,7606,0.3,0.8,0.15,0.15
6,5f91927...,7607,0.5,0.8,0.45,0.15
6,5f91927...,7608,0.5,0.8,0.2,0.15
6,5f91927...,7609,0.45,0.8,0.2,0.15
6,5f91927...,7610,0.5,0.8,0.45,0.15
6,5f91927...,7611,0.45,0.8,0.3,0.15
6,5f91927...,7612,0.4,0.8,0.35,0.15
6,5f91927...,7613,0.45,0.8,0.25,0.15
6,5f91927...,7614,0.2,0.8,0.1,0.15
6,5f91927...,7615,0.6,0.8,0.45,0.15
6,5f91927...,7616,0.4,0.8,0.2,0.15
6,5f91927...,7617,0.3,0.8,0.15,0.15
6,5f91927...,7618,0.15,0.8,0.2,0.15
6,5f91927...,7619,0.35,0.8,0.35,0.15
6,5f91927...,7620,0.55,0.8,0.35,0.15
6,5f91927...,7621,0.3,0.8,0.2,0.15
6,5f91927...,7622,0.3,0.8,0.15,0.15
6,5f91927...,7623,0.4,0.8,0.3,0.15
6,5f91927...,7624,0.5,0.8,0.4,0.15
6,5f91927...,7625,0.35,0.8,0.3,0.15
6,5f91927...,7626,0.4,0.8,0.2,0.15
6,5f91927...,7627,0.55,0.8,0.45,0.15
6,5f91927...,7628,0.45,0.8,0.35,0.15
6,5f91927...,7629,0.25,0.8,0.25,0.15
6,5f91927...,7630,0.6,0.8,0.35,0.15
6,5f91927...,7631,0.4,0.8,0.2,0.15
6,5f91927...,7632,0.45,0.8,0.25,0.15
6,5f91927...,7633,0.5,0.8,0.4,0.15
6,5f91927...,7634,0.35,0.8,0.15,0.15
6,5f91927...,7635,0.15,0.8,0.15,0.15
6,5f91927...,7636,0.45,0.8,0.4,0.15
6,5f91927...,7637,0.35,0.8,0.1,0.15
6,5f91927...,7638,0.2,0.8,0.25,0.15
6,5f91927...,7639,0.3,0.8,0.3,0.15
6,5f91927...,7640,0.65,0.8,0.35,0.15
6,5f91927...,7641,0.35,0.8,0.2,0.15
6,5f91927...,7642,0.35,0.8,0.15,0.15
6,5f91927...,7643,0.4,0.8,0.1,0.15
6,5f91927...,7644,0.25,0.8,0.2,0.15
6,5f91927...,7645,0.55,0.8,0.3,0.15
6,5f91927...,7646,0.5,0.8,0.4,0.15
6,5f91927...,7647,0.2,0.8,0.3,0.15
6,5f91927...,7648,0.4,0.8,0.35,0.15
6,5f91927...,7649,0.35,0.8,0.25,0.15
6,5f91927...,7650,0.45,0.8,0.2,0.15
6,5f91927...,7651,0.4,0.8,0.2,0.15
6,5f91927...,7652,0.4,0.8,0.4,0.15
6,5f91927...,7653,0.3,0.8,0.3,0.15
6,5f91927...,7654,0.35,0.8,0.15,0.15
6,5f91927...,7655,0.45,0.8,0.2,0.15
6,5f91927...,7656,0.5,0.8,0.3,0.15
6,5f91927...,7657,0.4,0.8,0.15,0.15
6,5f91927...,7658,0.35,0.8,0.2,0.15
6,5f91927...,7659,0.35,0.8,0.25,0.15
6,5f91927...,7660,0.2,0.8,0.2,0.15
6,5f91927...,7661,0.6,0.8,0.45,0.15
6,5f91927...,7662,0.35,0.8,0.3,0.15
6,5f91927...,7663,0.3,0.8,0.3,0.15
6,5f91927...,7664,0.35,0.8,0.2,0.15
6,5f91927...,7665,0.35,0.8,0.15,0.15
6,5f91927...,7666,0.45,0.8,0.4,0.15
6,5f91927...,7667,0.3,0.8,0.25,0.15
6,5f91927...,7668,0.25,0.8,0.25,0.15
6,5f91927...,7669,0.35,0.8,0.2,0.15
6,5f91927...,7670,0.25,0.8,0.2,0.15
6,5f91927...,7671,0.4,0.8,0.3,0.15
6,5f91927...,7672,0.4,0.8,0.25,0.15
6,5f91927...,7673,0.4,0.8,0.2,0.15
6,5f91927...,7674,0.25,0.8,0.25,0.15
6,5f91927...,7675,0.3,0.8,0.1,0.15
6,5f91927...,7676,0.4,0.8,0.15,0.15
6,5f91927...,7677,0.4,0.8,0.2,0.15
6,5f91927...,7678,0.35,0.8,0.3,0.15
6,5f91927...,7679,0.45,0.8,0.25,0.15
6,5f91927...,7680,0.3,0.8,0.3,0.15
6,5f91927...,7681,0.45,0.8,0.25,0.15
6,5f91927...,7682,0.25,0.8,0.25,0.15
6,5f91927...,7683,0.45,0.8,0.15,0.15
6,5f91927...,7684,0.4,0.8,0.35,0.15
6,5f91927...,7685,0.3,0.8,0.2,0.15
6,5f91927...,7686,0.3,0.8,0.15,0.15
6,5f91927...,7687,0.5,0.8,0.4,0.15
6,5f91927...,7688,0.35,0.8,0.25,0.15
6,5f91927...,7689,0.6,0.8,0.35,0.15
6,5f91927...,7690,0.5,0.8,0.25,0.15
6,5f91927...,7691,0.4,0.8,0.35,0.15
6,5f91927...,7692,0.4,0.8,0.3,0.15
6,5f91927...,7693,0.35,0.8,0.25,0.15
6,5f91927...,7694,0.3,0.8,0.2,0.15
6,5f91927...,7695,0.35,0.8,0.3,0.15
6,5f91927...,7696,0.4,0.8,0.2,0.15
6,5f91927...,7697,0.25,0.8,0.2,0.15
6,5f91927...,7698,0.35,0.8,0.25,0.15
6,5f91927...,7699,0.45,0.8,0.2,0.15
6,5f91927...,7700,0.4,0.8,0.15,0.15
6,5f91927...,7701,0.6,0.8,0.35,0.15
6,5f91927...,7702,0.5,0.8,0.15,0.15
6,5f91927...,7703,0.55,0.8,0.25,0.15
6,5f91927...,7704,0.35,0.8,0.15,0.15
6,5f91927...,7705,0.25,0.8,0.05,0.15
6,5f91927...,7706,0.25,0.8,0.05,0.15
6,5f91927...,7707,0.35,0.8,0.2,0.15
6,5f91927...,7708,0.4,0.8,0.2,0.15
6,5f91927...,7709,0.3,0.8,0.3,0.15
6,5f91927...,7710,0.5,0.8,0.2,0.15
6,5f91927...,7711,0.35,0.8,0.15,0.15
6,5f91927...,7712,0.25,0.8,0.25,0.15
6,5f91927...,7713,0.45,0.8,0.15,0.15
6,5f91927...,7714,0.3,0.8,0.25,0.15
6,5f91927...,7715,0.55,0.8,0.45,0.15
6,5f91927...,7716,0.4,0.8,0.5,0.15
6,5f91927...,7717,0.25,0.8,0.25,0.15
6,5f91927...,7718,0.35,0.8,0.45,0.15
6,5f91927...,7719,0.3,0.8,0.2,0.15
6,5f91927...,7720,0.65,0.8,0.25,0.15
6,5f91927...,7721,0.4,0.8,0.3,0.15
6,5f91927...,7722,0.5,0.8,0.3,0.15
6,5f91927...,7723,0.5,0.8,0.25,0.15
6,5f91927...,7724,0.25,0.8,0.25,0.15
6,5f91927...,7725,0.45,0.8,0.2,0.15
6,5f91927...,7726,0.3,0.8,0.15,0.15
6,5f91927...,7727,0.35,0.8,0.2,0.15
6,5f91927...,7728,0.25,0.8,0.25,0.15
6,5f91927...,7729,0.4,0.8,0.3,0.15
6,5f91927...,7730,0.25,0.8,0.25,0.15
6,5f91927...,7731,0.45,0.8,0.2,0.15
6,5f91927...,7732,0.25,0.8,0.2,0.15
6,5f91927...,7733,0.4,0.8,0.25,0.15
6,5f91927...,7734,0.2,0.8,0.25,0.15
6,5f91927...,7735,0.35,0.8,0.25,0.15
6,5f91927...,7736,0.3,0.8,0.2,0.15
6,5f91927...,7737,0.4,0.8,0.3,0.15
6,5f91927...,7738,0.35,0.8,0.3,0.15
6,5f91927...,7739,0.4,0.8,0.45,0.15
6,5f91927...,7740,0.45,0.8,0.3,0.15
6,5f91927...,7741,0.4,0.8,0.1,0.15
6,5f91927...,7742,0.25,0.8,0.15,0.15
6,5f91927...,7743,0.5,0.8,0.35,0.15
6,5f91927...,7744,0.35,0.8,0.15,0.15
6,5f91927...,7745,0.4,0.8,0.2,0.15
6,5f91927...,7746,0.3,0.8,0.3,0.15
6,5f91927...,7747,0.3,0.8,0.1,0.15
6,5f91927...,7748,0.4,0.8,0.25,0.15
6,5f91927...,7749,0.3,0.8,0.1,0.15
6,5f91927...,7750,0.45,0.8,0.3,0.15
6,5f91927...,7751,0.25,0.8,0.3,0.15
6,5f91927...,7752,0.45,0.8,0.4,0.15
6,5f91927...,7753,0.45,0.8,0.4,0.15
6,5f91927...,7754,0.35,0.8,0.35,0.15
6,5f91927...,7755,0.3,0.8,0.35,0.15
6,5f91927...,7756,0.45,0.8,0.15,0.15
6,5f91927...,7757,0.35,0.8,0.35,0.15
6,5f91927...,7758,0.45,0.8,0.4,0.15
6,5f91927...,7759,0.3,0.8,0.2,0.15
6,5f91927...,7760,0.5,0.8,0.3,0.15
6,5f91927...,7761,0.4,0.8,0.1,0.15
6,5f91927...,7762,0.55,0.8,0.45,0.15
